1.1664921659404865E-5,1.5873793893986644E-5
1.7215706628027762E-5,4.8652190670063225E-6
8.30719820406538E-6,5.979568881089854E-6
1.5227415153154726E-5,1.4084976129664103E-5
1.4493314821979987E-5,4.7032711488839803E-7
3.08885491335721E-6,4.188444451507906E-6
6.9162821318500245E-6,5.239582152623189E-6
1.679230005467515E-5,5.681749636384067E-6
1.5193103281279045E-5,1.6246014642463986E-5
1.701805295351207E-5,1.7196348274294654E-5
7.128915904420903E-6,1.465440708518564E-5
1.5394371097607356E-6,1.5388634239371416E-5
3.888611985095711E-6,8.798131311793144E-6
4.287089802394908E-6,1.9014034072588864E-5
1.218509772462137E-5,1.4778833086262933E-5
1.4434763784008068E-5,2.2754509170196327E-6
1.5654365657700495E-5,1.9435379440410854E-5
5.938746925526638E-6,1.095149309652158E-5
3.718191722655854E-6,1.6134317933195933E-5
1.0494360550879125E-5,1.5358790316759235E-5
4.101601090243118E-6,3.28017475114359E-6
4.079943617313195E-6,1.5131011869139868E-5
1.235721588250311E-6,5.299808980312873E-6
1.5866569955850755E-5,1.886183929844853E-5
1.5803192113944772E-5,6.51473966888113E-6
1.2076137600678203E-5,4.6070587746092234E-6
1.8996327270356847E-5,1.4093516243231223E-5
1.4329138145176091E-5,1.3563160284783657E-5
7.356519108606089E-6,3.194043952532198E-6
6.978021405867372E-6,4.002005066402902E-6
2.5846597858813104E-6,1.6615584136139364E-5
1.837794718791126E-5,1.5078973096945555E-5
1.6542963424070565E-5,1.7363867885825357E-5
5.870916283253406E-6,1.6150517027426832E-5
5.999437375702795E-6,5.21906129836588E-6
9.58000653607177E-6,1.564464360234272E-5
1.4020913207188493E-5,1.084243206436981E-5
2.1952650424407854E-6,1.44595282834064E-5
1.7896224151581485E-5,4.135867746976886E-6
4.692313693945917E-6,8.750227869730449E-6
4.859850769169275E-6,1.7000374822992132E-5
1.5651337679536226E-5,1.940458268396114E-5
1.430389284766187E-5,1.2764157223239455E-5
4.4871522225993E-6,1.4123405809724935E-5
1.5171003447218804E-5,3.4603296003687354E-6
1.3260329110288367E-5,4.8335399112726514E-6
1.5808975271360488E-5,3.219275837487728E-6
6.920299673066073E-6,7.240018702596064E-6
1.5124653405955455E-5,1.6769318867433727E-5
1.4411672205509981E-5,1.5415336907767876E-5
1.63768691293168E-5,7.649878861385405E-6
4.449676938263807E-6,6.679003349182454E-6
1.3807253658743556E-5,1.5131810522206048E-5
1.9535199926751697E-5,1.444032320828806E-5
1.4687227226325526E-5,8.92072640591014E-6
9.289677180662835E-6,1.5022444645502412E-5
7.1343526206365795E-6,6.0512159900817204E-6
1.4436967838994693E-5,3.836390296035214E-6
1.8228449540348095E-5,1.4951579377395598E-5
1.4360899447467339E-5,1.698137758383437E-5
1.7524307611473468E-5,3.962735361712458E-6
3.634832953721581E-6,4.672915944990995E-6
5.050943970856307E-6,8.614168936355308E-6
1.903266057700203E-5,1.4626289241818746E-5
4.123846255300219E-6,9.395673834752138E-6
7.317613810063678E-6,6.194162871091687E-6
1.5728662913105024E-5,1.5116925669635594E-5
1.558275406828781E-5,8.157283867377951E-6
6.249627735099909E-6,1.6343780574535668E-5
5.817535688950177E-6,8.97742232732834E-7
5.313059177826133E-6,4.1563240035827615E-6
1.4133542824578969E-5,1.2007605280435867E-5
1.2346129525128971E-5,5.3823980821705305E-6
4.310786199839992E-6,7.128714808965831E-6
2.5576443008224568E-6,6.07758098276392E-6
1.1199193687460172E-5,1.4536334485944367E-5
1.028968086692053E-6,5.246827927413905E-6
1.1408992639780536E-5,4.998378318872029E-6
1.6991256896615777E-5,1.6549535887122783E-5
5.937827064551487E-6,1.663163141833135E-5
1.3937724553669582E-5,7.616913222910995E-6
6.558405836218704E-6,3.943792377293942E-6
3.426870285353478E-6,1.5084323837625681E-5
